code,product_name,ingredients_text,ingredients_tags,allergens_tags,traces_tags,lang
6111126005221,JBEN CHERGUI,"Crème fraîche, Fromage blanc, Protéines de lait, Eau, Amidon, Sel, Texturants (Agar - Gomme Xanthane), Arôme,","['en:fresh-cream', 'en:dairy', 'en:cream', 'en:fromage-blanc', 'en:cheese', 'en:milk-proteins', 'en:protein', 'en:animal-protein', 'en:water', 'en:starch', 'en:salt', 'fr:Texturants', 'en:flavouring', 'en:e406', 'en:e415']",['en:milk'],[],fr
3770018078144,La Vie Jambon Végétal,"Protéines de pois réhydratées 48%, Protéines de soja réhydratés, Arôme naturel, Jus concentré de radis, Sel, Correcteur d'acidité : acétates de potassium, Conservateur: acide lactique vegan","['en:pea-protein', 'en:protein', 'en:plant-protein', 'en:soy-protein', 'en:natural-flavouring', 'en:flavouring', 'fr:Jus concentré de radis', 'en:salt', 'en:e261', 'en:e270']",['en:soybeans'],"['en:eggs', 'en:milk', 'en:nuts']",fr
8410376026962,Digestive Avena Choco,"Copos de _avena_ 34%, harina integral de _trigo_  21%, chips de chocolate negro 15% (azúcar, pasta de cacao, dextrosa, manteca de cacao, emulgente (lecitina de _soja_)), aceite vegetal 14% (girasol alto oléico), azúcar, jarabe de glucosa y fructosa, gasificantes (carbonato ácido de sodio, carbonato ácido de amonio), sal.","['en:oat-flakes', 'en:cereal', 'en:oat', 'en:whole-wheat-flour', 'en:flour', 'en:wheat', 'en:cereal-flour', 'en:wholemeal-flour', 'en:wheat-flour', 'en:dark-chocolate-chunks', 'en:chocolate', 'en:dark-chocolate', 'en:vegetable-oil', 'en:oil-and-fat', 'en:vegetable-oil-and-fat', 'en:sugar', 'en:added-sugar', 'en:disaccharide', 'en:glucose-fructose-syrup', 'en:monosaccharide', 'en:fructose', 'en:glucose', 'en:e500ii', 'en:e500', 'en:e503ii', 'en:e503', 'en:salt', 'en:cocoa-paste', 'en:plant', 'en:cocoa', 'en:dextrose', 'en:cocoa-butter', 'en:vegetable-fat', 'en:soya-lecithin', 'en:e322', 'en:e322i', 'en:high-oleic-sunflower-oil', 'en:sunflower-oil']","['en:gluten', 'en:soybeans', 'es:Avena', 'es:avena']",['en:milk'],es
3259011799893,Galettes Boulgour & Sarrasin à l'Emmental,"Boulgour de blé complet réhydraté 46,3%, sarrasin* grillé réhydraté 17,4%, emmental* (sans présure animale) 10,3%, huiles végétales* 5,6% (huile de tournesol oléique* 5,3%, huile de tournesol* 0,3%), flocons de blé complet* 5,4%, oignons, flocons d'avoine complète* 3,1%, farine de blé 2%, gluten de blé 1,8%, sel de mer, poivre* 
*Ingrédients issus de l'agriculture biologique.","['en:whole-wheat-bulgur', 'en:cereal', 'en:wheat', 'en:durum-wheat', 'en:bulgur', 'en:buckwheat', 'en:emmental', 'en:dairy', 'en:cheese', 'en:vegetable-oil', 'en:oil-and-fat', 'en:vegetable-oil-and-fat', 'en:whole-wheat-flakes', 'en:whole-wheat', 'en:wheat-flakes', 'en:onion', 'en:vegetable', 'en:root-vegetable', 'en:onion-family-vegetable', 'en:whole-grain-oat-flakes', 'en:oat', 'en:oat-flakes', 'en:wholemeal-oat', 'en:wheat-flour', 'en:flour', 'en:cereal-flour', 'en:wheat-gluten', 'en:gluten', 'en:sea-salt', 'en:salt', 'en:pepper', 'en:seed', 'fr:sans présure animale', 'en:high-oleic-sunflower-oil', 'en:sunflower-oil']","['en:gluten', 'en:milk']","['en:celery', 'en:eggs', 'en:nuts', 'en:peanuts', 'en:sesame-seeds', 'en:soybeans']",fr
6111242101272,Muscly la force pour grandir,"Lait frais, crème, sucre, ferments lactiques, arôme fraise, colorant naturel. Matière grasse: 7,5%","['en:milk', 'en:dairy', 'en:cream', 'en:sugar', 'en:added-sugar', 'en:disaccharide', 'en:lactic-ferments', 'en:ferment', 'en:microbial-culture', 'en:strawberry-flavouring', 'en:flavouring', 'en:natural-colours', 'en:colour', 'en:fat', 'en:oil-and-fat']",['en:milk'],[],fr
6111021090056,Aicha Tomato Paste,التركيب : طماطم، ملح.,"['fr:التركيب', 'fr:ملح', 'fr:طماطم']",[],[],fr
3033710065967,NESQUIK Cacao,"Sucre, cacao maigre en poudre 23%*, émulsifiant : lécithine de SOJA, sel, vitamines : C, D, arôme naturel, cannelle. *Bilan massique certifié Rainforest Alliance www.ra.org/fr","['en:sugar', 'en:added-sugar', 'en:disaccharide', 'en:fat-reduced-cocoa-powder', 'en:plant', 'en:cocoa', 'en:cocoa-powder', 'en:fat-reduced-cocoa', 'en:soya-lecithin', 'en:e322', 'en:e322i', 'en:salt', 'en:vitamins', 'en:vitamin-c', 'en:vitamin-d', 'en:natural-flavouring', 'en:flavouring', 'en:cinnamon', 'en:condiment', 'en:spice', 'fr:Bilan massique certifié Rainforest Alliance www.ra.org', 'fr:fr']",['en:soybeans'],[],fr
3273220012123,petit billy,"_Lait_ de chèvre pasteurisé (origine : France, lait collecté à moins de 70 km de la fromagerie), sel, ferments lactiques","['en:pasteurised-goat-milk', 'en:dairy', 'en:milk', 'en:goat-milk', 'en:salt', 'en:lactic-ferments', 'en:ferment', 'en:microbial-culture']",['en:milk'],[],fr
6111032010128,Danone (zéro sucre ajouté zéro matière grasse),33337 دانون % 48 مواد دهنية سكر مضاف غني بالبروتين E : 26 JUL 1008E % شكل 21003,"['ar:33337 دانون % 48 مواد دهنية سكر مضاف غني بالبروتين E', 'ar:26 JUL 1008E % شكل 21003']",[],[],fr
5053990161669,Paprika Chips,"Dehydrated potatoes, sunflower oil, wheat flour, corn flour, rice flour, paprika seasoning (sugar, paprika powder, flavour enhancers (monosodium glutamate, disodium guanylate, disodium inosinate) dextrose, yeast powder, onion powder, salt, granulated broth (salt, hydrolysed vegetable protein, sunflower oil), flavourings, garlic powder, colour (paprika extract), acid (citric acid), sweet whey powder (milk)),  maltodextrin, emulsifier (E471), salt, colour (annatto norbixin). May contain soy.","['en:potato', 'en:vegetable', 'en:root-vegetable', 'en:starchy-root-vegetable', 'en:tuber', 'en:sunflower-oil', 'en:oil-and-fat', 'en:vegetable-oil-and-fat', 'en:vegetable-oil', 'en:wheat-flour', 'en:cereal', 'en:flour', 'en:wheat', 'en:cereal-flour', 'en:corn-flour', 'en:corn', 'en:rice-flour', 'en:rice', 'en:paprika seasoning', 'en:maltodextrin', 'en:e471', 'en:salt', 'en:e160b', 'en:sugar', 'en:added-sugar', 'en:disaccharide', 'en:paprika-powder', 'en:condiment', 'en:spice', 'en:paprika', 'en:e621', 'en:e627', 'en:e631', 'en:dextrose', 'en:monosaccharide', 'en:glucose', 'en:yeast-powder', 'en:yeast', 'en:onion-powder', 'en:onion-family-vegetable', 'en:onion', 'en:broth', 'en:flavouring', 'en:garlic-powder', 'en:garlic', 'en:e160c', 'en:e330', 'en:sweet-whey', 'en:dairy', 'en:whey', 'en:hydrolysed-vegetable-protein', 'en:protein', 'en:plant-protein']","['en:gluten', 'en:milk']",['en:soybeans'],nl
6111162001164,Delicia,"Fraises, sucre, acide citrique.","['en:strawberry', 'en:fruit', 'en:berries', 'en:sugar', 'en:added-sugar', 'en:disaccharide', 'en:e330']",[],[],fr
6111260680452,Marhaba,"Sucre, huile végétale (palm), poudre de cacao (8,3%), pâte de noisettes (8%), poudre de lait écrémé (7,2%), poudre de lactoserum, émulsifiants (lécithine de soja), arômes (vanilline).","['en:sugar', 'en:added-sugar', 'en:disaccharide', 'en:vegetable-oil', 'en:oil-and-fat', 'en:vegetable-oil-and-fat', 'en:cocoa-powder', 'en:plant', 'en:cocoa', 'en:hazelnut-paste', 'en:nut', 'en:tree-nut', 'en:hazelnut', 'en:skimmed-milk-powder', 'en:dairy', 'en:milk-powder', 'en:whey-powder', 'en:whey', 'en:soya-lecithin', 'en:e322', 'en:e322i', 'en:flavouring', 'fr:palm', 'en:vanillin-flavour']","['en:milk', 'en:nuts', 'en:soybeans']","['en:milk', 'en:nuts', 'en:peanuts']",fr
3168930173311,Doritos goût nature,"Maïs (83%), huile de colza, sel, antioxydants (extraits de romarin, acide ascorbique, extrait riche en tocopherols, acide citrique), Peut contenir: soja, blé (gluten), Il s'agit de la liste d'ingrédients typique de chips de maïs (type Tortillas) ou de galettes de maïs soufflées nature. [1] 
Voici ce qu'il faut retenir de cette composition :

* Ingrédient principal : Le maïs représente la grande majorité du produit (83 %).
* Matière grasse : L'huile de colza est utilisée, ce qui est généralement mieux perçu nutritionnellement que l'huile de palme.
* Additifs : Les antioxydants listés (romarin, acide ascorbique, tocophérols) sont d'origine naturelle et servent à éviter que l'huile ne rancisse.
* Allergènes : Attention si vous êtes allergique au soja ou intolérant au gluten, car des traces sont possibles. [2, 3, 4, 5, 6] 

C'est une composition plutôt &quot;propre&quot; et courte pour un produit industriel.
Souhaitez-vous vérifier si ce produit est adapté à un régime spécifique (sans gluten, vegan, etc.) ?

[1] [https://www.test-achats.be](https://www.test-achats.be/sante/alimentation-et-nutrition/chips)
[2] [https://fr.openfoodfacts.org](https://fr.openfoodfacts.org/produit/3263851355010/mais-doux-leader-price)
[3] [https://www.farmina.com](https://www.farmina.com/fr/farmina/2945-natural-&-delicious.html)
[4] [https://wlidaty.com](https://wlidaty.com/collections/quintesens)
[5] [https://www.pharmacie-forum-halles-paris.com](https://www.pharmacie-forum-halles-paris.com/oligobs-d3-k2-sante-osseuse-et-immunite-15ml-p53119)
[6] [https://fr.myprotein.com](https://fr.myprotein.com/p/nutrition-sportive/myvegan-protein-crisps-sample/12521554/)
Il ja du glutten dedans mais person le sais","['en:corn', 'en:cereal', 'en:colza-oil', 'en:oil-and-fat', 'en:vegetable-oil-and-fat', 'en:rapeseed-oil', 'en:salt', 'en:antioxidant', 'fr:il-s-agit-de-la-liste-d-ingredients-typique-de-chips-de-mais', 'fr:de-galettes-de-mais-soufflees-nature', 'fr:voici-ce-qu-il-faut-retenir-de-cette-composition', 'fr:le-mais-represente-la-grande-majorite-du-produit', 'en:fat', 'fr:ce-qui-est-generalement-mieux-percu-nutritionnellement-que-l-huile-de-palme', 'fr:additifs', 'en:e300', 'fr:tocopherols-sont', 'fr:car-des-traces-sont-possibles', 'fr:c-est-une-composition-plutot-propre-et-courte-pour-un-produit-industriel', 'fr:souhaitez-vous-verifier-si-ce-produit-est-adapte-a-un-regime-specifique', 'fr:il-ja-du-glutten-dedans-mais-person-le-sais', 'en:e392', 'en:vitamin-c', 'en:vitamins', 'en:e306', 'en:e330', 'fr:type-tortillas', 'fr:1', 'fr:ingredient-principal', 'fr:l-huile-de-colza-est-utilisee', 'fr:les-antioxydants-listes', 'en:rosemary', 'en:herb', 'fr:2', 'fr:3', 'fr:4', 'fr:5', 'fr:6', 'fr:vegan', 'fr:etc', 'fr:https', 'fr:www-test-achats-be', 'fr:sante', 'fr:alimentation-et-nutrition', 'fr:chips', 'fr:fr-openfoodfacts-org', 'fr:produit', 'fr:3263851355010', 'fr:mais-doux-leader-price', 'fr:www-farmina-com', 'fr:fr', 'fr:farmina', 'fr:2945-natural-delicious-html', 'fr:wlidaty-com', 'fr:collections', 'fr:quintesens', 'fr:www-pharmacie-forum-halles-paris-com', 'fr:oligobs-d3-k2-sante-osseuse-et-immunite-15ml-p53119', 'fr:fr-myprotein-com', 'fr:p', 'fr:nutrition-sportive', 'fr:myvegan-protein-crisps-sample', 'fr:12521554']",['en:gluten'],"['en:gluten', 'en:soybeans']",fr
5060042641406,Sea salt & cider vinegar,"Aardappelen, zonnebloemolie, aardappelmaltodextrine, zeezout, aardappelzetmeel, gedroogde appelazijn, gedroogde alcoholazijn, suiker, natuurlijke smaakstoffen, gedroogde moutazijn (_GERST_), appelpoeder, antioxidant (rozemarijnextract)","['en:potato', 'en:vegetable', 'en:root-vegetable', 'en:starchy-root-vegetable', 'en:tuber', 'en:sunflower-oil', 'en:oil-and-fat', 'en:vegetable-oil-and-fat', 'en:vegetable-oil', 'nl:aardappelmaltodextrine', 'en:sea-salt', 'en:salt', 'en:potato-starch', 'en:starch', 'en:apple-vinegar', 'en:vinegar', 'en:alcohol-vinegar', 'en:sugar', 'en:added-sugar', 'en:disaccharide', 'en:natural-flavouring', 'en:flavouring', 'en:malt-vinegar', 'en:apple', 'en:fruit', 'en:malaceous-fruit', 'en:e392', 'en:barley', 'en:cereal']",['en:gluten'],['en:milk'],nl
6111250470209,VIP Gold café instantané,Café soluble 100%,"['en:instant-coffee', 'en:coffee']",[],[],fr
6111243860376,Ice Passion,ماء غازي، سكر، عصير الليمون (3%)، عصير التفاح (2%)، محمض E330، مثبتات E1450 - E445، مادة حافظة E211، نكهة، محليات E950 - E955، ملونات E129 - E102 - E110.,"['ar:ماء غازي', 'en:sugar', 'en:added-sugar', 'en:disaccharide', 'ar:عصير الليمون', 'ar:عصير التفاح', 'ar:محمض e330', 'ar:مثبتات e1450', 'en:e445', 'ar:مادة حافظة e211', 'ar:نكهة', 'ar:محليات e950', 'en:e955', 'ar:ملونات e129', 'en:e102', 'en:e110']",[],[],ar
6111245370064,Levure,"Natural yeast (Saccharomyces cerevisiae), rehydrating agent (Sorbitan monostearate E491).","['en:natural-yeast', 'en:yeast', 'en:rehydrating agent', 'en:brewer-s-yeast', 'en:e491-rehydrating-agent']",[],[],fr
8000500435670,Protéines Cacahuètes & Chocolat Noir,"CACAHUETES 49,5%, miel, chocolat noir 12% (pâte de cacao, sucre de canne, beurre de cacao), croustillants de SOJA, noix de coco râpée déshydratée 7,5%, sirop de riz, sel Peut contenir LAIT, AMANDES, NOISETTES, NOIX, NOIX DE CAJOU, NOIX DE PECAN, NOIX DU BRESIL, PISTACHES, NOIX DE MACADAMIA","['en:peanut', 'en:nut', 'en:honey', 'en:added-sugar', 'en:dark-chocolate', 'en:chocolate', 'fr:croustillants de SOJA', 'en:coconut', 'en:fruit', 'en:rice-syrup', 'en:disaccharide', 'en:syrup', 'en:salt', 'en:cocoa-paste', 'en:plant', 'en:cocoa', 'en:cane-sugar', 'en:sugar', 'en:cocoa-butter', 'en:oil-and-fat', 'en:vegetable-oil-and-fat', 'en:vegetable-fat']","['en:peanuts', 'en:soybeans']","['en:milk', 'en:nuts']",fr
6111273780040,,water,['en:water'],[],[],ar
3068320114453,Badoit 1 L PET,Natürliches Mineralwasser mit Kohlensäure.,"['en:naturally-carbonated-natural-mineral-water', 'en:water', 'en:mineral-water', 'en:carbonated-water', 'en:natural-mineral-water', 'en:carbonated-natural-mineral-water']",[],[],de
8076809513388,Arrabbiata,"Polpa di pomodoro 70%, concentrato di pomodoro 13%, cipolla, olio di girasole, peperoni rossi 2%, aglio, prezzemolo, sale, zucchero, peperoncino 0,1%, aroma naturale","['en:tomato-pulp', 'en:vegetable', 'en:fruit-vegetable', 'en:tomato', 'en:chopped-tomato', 'en:tomato-concentrate', 'en:concentrate', 'en:onion', 'en:root-vegetable', 'en:onion-family-vegetable', 'en:sunflower-oil', 'en:oil-and-fat', 'en:vegetable-oil-and-fat', 'en:vegetable-oil', 'en:red-bell-pepper', 'en:capsicum-annuum', 'en:bell-pepper', 'en:garlic', 'en:parsley', 'en:herb', 'en:leaf-vegetable', 'en:salt', 'en:sugar', 'en:added-sugar', 'en:disaccharide', 'en:chili-pepper', 'en:natural-flavouring', 'en:flavouring']",[],[],it
3182189999805,Biscottes sans sel et sans sucre ajoutés,Farine de blé 70% - Farine de BLÉ complet 20% - gluten de BLÉ - Huile de tournesol - Levure boulangère - Agent de traitement de la farine : acide ascorbique.,"['en:wheat-flour', 'en:cereal', 'en:flour', 'en:wheat', 'en:cereal-flour', 'en:whole-wheat-flour', 'en:wholemeal-flour', 'en:wheat-gluten', 'en:gluten', 'en:sunflower-oil', 'en:oil-and-fat', 'en:vegetable-oil-and-fat', 'en:vegetable-oil', 'en:baker-s-yeast', 'en:yeast', 'en:flour-treatment-agent', 'en:e300']",['en:gluten'],[],fr
3175681297104,Matin Chocolat,"Farine complète de BLE 33%, farine de BLE 21,9%, sucre non raffiné, huile de colza, cacao maigre en poudre 4,9%, pépites de chocolat 4,9% (sucre, pâte de cacao, beurre de cacao, cacao maigre en poudre, émulsifiant : lécithines (SOJA), arôme naturel de vanille), flocons d'AVOINE complète 3,6%, flocons de SOJA toastés, flocons de BLE complet 3,6%, fibre de BLE, arôme naturel, émulsifiant : lécithines, poudres à lever (acide citrique, carbonates de sodium), magnésium, vitamines (PP, B5, B6, B2). Fabriqué dans un atelier qui utilise FRUITS A COQUE, LAIT, OEUF, SESAME","['en:whole-wheat-flour', 'en:cereal', 'en:flour', 'en:wheat', 'en:cereal-flour', 'en:wholemeal-flour', 'en:wheat-flour', 'en:unrefined-sugar', 'en:added-sugar', 'en:disaccharide', 'en:sugar', 'en:colza-oil', 'en:oil-and-fat', 'en:vegetable-oil-and-fat', 'en:rapeseed-oil', 'en:fat-reduced-cocoa-powder', 'en:plant', 'en:cocoa', 'en:cocoa-powder', 'en:fat-reduced-cocoa', 'en:chocolate-chunk', 'en:chocolate', 'en:whole-grain-oat-flakes', 'en:oat', 'en:oat-flakes', 'en:wholemeal-oat', 'en:soya', 'en:whole-wheat-flakes', 'en:whole-wheat', 'en:wheat-flakes', 'en:wheat-fiber', 'en:fiber', 'en:vegetable-fiber', 'en:natural-flavouring', 'en:flavouring', 'en:e322', 'en:e330', 'en:e500', 'en:magnesium', 'en:minerals', 'en:vitamins', 'en:e375', 'en:pantothenic-acid', 'en:vitamin-b6', 'en:e101', 'en:cocoa-paste', 'en:cocoa-butter', 'en:vegetable-fat', 'en:natural-vanilla-flavouring', 'en:vanilla-flavouring', 'en:soya-lecithin', 'en:e322i']","['en:gluten', 'en:soybeans']","['en:eggs', 'en:milk', 'en:nuts', 'en:sesame-seeds']",fr
3175681302679,Amande,"Farine de blé 30,6%, farine complète de blé 30,6%, sucre non raffiné, huile de colza, germe de blé 5,4% (origine UE), amandes torréfiées 5,4% (origine UE et non-UE), fibres de blé, arôme naturel, jus concentré de citron, émulsifiant lécithines, magnésium, poudre à lever carbonates de sodium, vitamines B1 et B9. Fabriqué dans un atelier qui utilise des fruits à coque, du lait, du lupin,  de la moutarde, de l'oeuf, du sésame et du soja.","['en:wheat-flour', 'en:cereal', 'en:flour', 'en:wheat', 'en:cereal-flour', 'en:whole-wheat-flour', 'en:wholemeal-flour', 'en:unrefined-sugar', 'en:added-sugar', 'en:disaccharide', 'en:sugar', 'en:colza-oil', 'en:oil-and-fat', 'en:vegetable-oil-and-fat', 'en:rapeseed-oil', 'en:wheat-germ', 'en:almond', 'en:nut', 'en:tree-nut', 'en:wheat-fiber', 'en:fiber', 'en:vegetable-fiber', 'en:natural-flavouring', 'en:flavouring', 'en:concentrated-lemon-juice', 'en:fruit', 'en:juice', 'en:fruit-juice', 'en:lemon-juice', 'en:emulsifier', 'en:magnesium', 'en:minerals', 'en:raising-agent', 'en:vitamins', 'en:thiamin', 'en:folic-acid', 'en:folate', 'en:e322', 'en:e500']","['en:gluten', 'en:nuts', 'en:blé', 'en:fibres de blé']","['en:eggs', 'en:lupin', 'en:milk', 'en:mustard', 'en:nuts', 'en:sesame-seeds', 'en:soybeans', 'en:fruits à coque', 'en:lait', 'en:moutarde', 'en:oeuf']",en
3608580823445,Confiture de fraise Intense,"Fraises 67%, sucre, jus de cassis, jus de citrons concentré, gélifiant : pectine de fruits","['en:strawberry', 'en:fruit', 'en:berries', 'en:sugar', 'en:added-sugar', 'en:disaccharide', 'en:blackcurrant', 'en:concentrated-lemon-juice', 'en:juice', 'en:fruit-juice', 'en:lemon-juice', 'en:gelling-agent', 'en:fruit-pectin', 'en:e440a']",[],[],fr
3033710074525,special filtre,Café.,['en:coffee'],[],[],fr
5010477356277,Granola Amandes Noisettes & Graines,"Flocons d'avoine complète (56%), flocons d’orge (24%), fibre de racine de chicorée, noix (8%) (amandes effilées & amandes entières, noisettes grillées hachées), huile de tournesol et huile colza en proportion variable , graines (1,5%) (graines de courge, graines de tournesol), noix de coco séchée, arôme naturel","['en:whole-grain-oat-flakes', 'en:cereal', 'en:oat', 'en:oat-flakes', 'en:wholemeal-oat', 'en:barley-flakes', 'en:barley', 'en:chicory-fibre', 'en:vegetable', 'en:fiber', 'en:shoot-vegetable', 'en:vegetable-fiber', 'en:chicory', 'en:walnut', 'en:nut', 'en:tree-nut', 'en:sunflower-oil', 'en:oil-and-fat', 'en:vegetable-oil-and-fat', 'en:vegetable-oil', 'en:colza-oil', 'en:rapeseed-oil', 'en:seed', 'en:desiccated-coconut', 'en:fruit', 'en:coconut', 'en:natural-flavouring', 'en:flavouring', 'en:flaked-almonds', 'en:almond', 'en:whole-almonds', 'en:hazelnut', 'en:pumpkin-seed', 'en:fruit-vegetable', 'en:pumpkin', 'en:sunflower-seed', 'en:plant', 'en:sunflower']","['en:gluten', 'en:nuts']","['en:gluten', 'en:nuts']",fr
8410111000707,Atún con tomate,"Thon 65 et sauce tomate 35 (eau, hui\e de soja, concentré de tomate, glucose, sucre, sel et arôme).","['fr:thon-65-et-sauce-tomate-35', 'en:water', 'fr:hui-e-de-soja', 'en:tomato-concentrate', 'en:vegetable', 'en:fruit-vegetable', 'en:concentrate', 'en:tomato', 'en:glucose', 'en:added-sugar', 'en:monosaccharide', 'en:sugar', 'en:disaccharide', 'en:salt', 'en:flavouring']",['en:fish'],[],fr
6111242107441,lait sans lactose,"Lactose-free Milk , Vitamins: A , D.","['en:milk', 'en:dairy', 'en:vitamins', 'en:vitamin-a', 'en:vitamin-d']",['en:milk'],[],en
8008698005576,MAESTRO CLASSIC - Pain de mie tranché nature,"corn starch, water, sourdough 16% (rice flour, water), rice starch, plant fiber (psyllium), rice syrup, sunflower oil, soy protein, thickener: hydroxypropyl methylcellulose, millet flour 1,9%, quinoa flour 1,3%, yeast, honey, iodized salt (salt, potassium iodide), may contain traces of lupin and mustard, lactose-free, wheat-free,","['en:corn-starch', 'en:starch', 'en:water', 'en:sourdough', 'en:dough', 'en:rice-starch', 'en:vegetable-fiber', 'en:fiber', 'en:rice-syrup', 'en:added-sugar', 'en:disaccharide', 'en:syrup', 'en:sunflower-oil', 'en:oil-and-fat', 'en:vegetable-oil-and-fat', 'en:vegetable-oil', 'en:soy-protein', 'en:protein', 'en:plant-protein', 'en:e464', 'en:millet-flour', 'en:flour', 'en:cereal-flour', 'en:quinoa-flour', 'en:plant', 'en:quinoa', 'en:yeast', 'en:honey', 'en:iodised-salt', 'en:salt', 'en:free', 'en:rice-flour', 'en:rice', 'en:psyllium', 'en:potassium-iodide', 'en:minerals', 'en:iodine']",['en:soybeans'],"['en:lupin', 'en:mustard']",en
3182180002542,Grilletine Sans sucres ajoutés Blé complet,"Farine de BLÉ 58% - Céréales complètes 19% (farine de BLÉ complet 18%, farine de SEIGLE complète 1%) - Huile de tournesol - Fibre soluble de maïs - Son de BLÉ - Levure boulangère - GLUTEN de blé - Farine de sarrasin - Farine de BLÉ malté - Sel - Agent de traitement de la farine (acide ascorbique).","['en:wheat-flour', 'en:cereal', 'en:flour', 'en:wheat', 'en:cereal-flour', 'en:wholemeal-cereal', 'en:sunflower-oil', 'en:oil-and-fat', 'en:vegetable-oil-and-fat', 'en:vegetable-oil', 'en:soluble-corn-fiber', 'en:fiber', 'en:vegetable-fiber', 'en:corn-fiber', 'en:wheat-bran', 'en:baker-s-yeast', 'en:yeast', 'en:wheat-gluten', 'en:gluten', 'en:buckwheat-flour', 'en:buckwheat', 'en:malted-wheat-flour', 'en:salt', 'en:flour-treatment-agent', 'en:whole-wheat-flour', 'en:wholemeal-flour', 'en:wholemeal-rye-flour', 'en:rye-flour', 'en:e300']",['en:gluten'],"['en:eggs', 'en:milk', 'en:nuts', 'en:sesame-seeds', 'en:soybeans']",fr
9002515601018,Pago Ace - Orange - Carotte - Citron,"Eau, jus à base de concentré de : orange (20%), citron 5%, sucre ; jus de carotte à base de concentré 5%, vitamine : C et E, provitamine A, arôme naturel.","['en:water', 'en:concentrated-juice', 'en:juice', 'en:lemon', 'en:fruit', 'en:citrus-fruit', 'en:sugar', 'en:added-sugar', 'en:disaccharide', 'en:carrot-juice-from-concentrate', 'en:vegetable', 'en:vegetable-juice', 'en:carrot-juice', 'en:vitamins', 'en:vitamin-c', 'en:vitamin-e', 'en:provitamin-a', 'en:e160a', 'en:e160ai', 'en:natural-flavouring', 'en:flavouring', 'en:concentrated-orange-juice', 'en:fruit-juice', 'en:orange', 'en:orange-juice']",[],[],fr
3608580758686,Confiture extra de Fraises,"Fraises, sucre, sucre roux de canne, jus de citrons concentré, gélifiant (pectine de fruits).","['en:strawberry', 'en:fruit', 'en:berries', 'en:sugar', 'en:added-sugar', 'en:disaccharide', 'en:unrefined-cane-sugar', 'en:cane-sugar', 'en:unrefined-sugar', 'en:concentrated-lemon-juice', 'en:juice', 'en:fruit-juice', 'en:lemon-juice', 'en:gelling-agent', 'en:fruit-pectin', 'en:e440a']",[],[],fr
3700278400881,Banania Original - Cacao Céréales Touche De Banane & Miel,"Sucre, cacao fortement dégraissé 19%, céréales (farines de blé, d’orge, de blé malté) 12%, flocons de banane déshydratés 0,25 %, miel 0,25%, arôme, sel.","['en:sugar', 'en:added-sugar', 'en:disaccharide', 'en:highly-fat-reduced-cocoa', 'en:plant', 'en:cocoa', 'en:fat-reduced-cocoa', 'en:cereal', 'en:banana', 'en:fruit', 'en:honey', 'en:flavouring', 'en:salt', 'en:wheat-flour', 'en:flour', 'en:wheat', 'en:cereal-flour', 'en:barley', 'en:wheat-malt', 'en:malt']",['en:gluten'],"['en:milk', 'en:soybeans']",fr
6111266962644,لذيذ,حليب بدون دسم، دهون نباتية، أجبان، زبدة، أملاح مستحلبة، فوسفات ثلاثي الكالسيوم، متعدد الفوسفات، فوسفات الصوديوم، حمض السيتريك، مختر (كاراجينات، نشا معدل)، بروتينات الحليب، ملح، مادة حافضة : حمض السوريك، فيتامين A و D3,"['ar:حليب بدون دسم', 'ar:دهون نباتية', 'ar:أجبان', 'en:butter', 'en:dairy', 'ar:أملاح مستحلبة', 'en:e341iii', 'en:e341', 'en:e452', 'en:e339', 'ar:حمض السيتريك', 'ar:مختر', 'ar:بروتينات الحليب', 'en:salt', 'ar:مادة حافضة', 'ar:فيتامين A و D3', 'ar:كاراجينات', 'en:modified-starch', 'en:starch', 'ar:حمض السوريك']",['en:milk'],[],ar
3228021170039,PRESIDENT CAMEMBERT 250g,"LAIT (origine France), ferments lactiques et d'affinage, sel","['en:milk', 'en:dairy', 'en:lactic-and-aging-ferments', 'en:ferment', 'en:microbial-culture', 'en:lactic-ferments', 'en:salt']",['en:milk'],[],fr
3165950211726,Filet de maquereaux au naturel,"Filets de maquereaux, eau, sel","['en:mackerel-fillet', 'en:fish', 'en:mackerel', 'en:water', 'en:salt']",['en:fish'],[],fr
3073781192186,La vache qui rit,"LAIT écrémé réhydraté (origine : France), FROMAGES, BEURRE, protéines de LAIT, sel de fonte : polyphosphates, calcium, concentré de minéraux du LAIT, concentré lactique LAITIER.","['en:skimmed-milk', 'en:dairy', 'en:milk', 'en:cheese', 'en:butter', 'en:milk-proteins', 'en:protein', 'en:animal-protein', 'en:emulsifying-salts', 'en:calcium', 'en:minerals', 'en:milk-mineral-concentrate', 'en:milk-minerals', 'fr:concentré lactique LAITIER', 'en:e452']",['en:milk'],[],fr
6111242100022,Leben JAOUDA,"Lait frais partiellement écrémé, ferments lactiques","['en:milk', 'en:dairy', 'en:lactic-ferments', 'en:ferment', 'en:microbial-culture']",['en:milk'],[],fr
3154230802280,HERTA Lardons fumés conservation sans nitrite - 2x75g,"Poitrine de porc, sel, conservateurs : lactate de potassium, acétate de potassium ; arôme naturel (présence naturelle de polyphénols), antioxydant : acide ascorbique.","['en:pork-breast', 'en:animal', 'en:meat', 'en:pork', 'en:pork-meat', 'en:breast', 'en:salt', 'en:e326', 'en:e261', 'en:natural-flavouring', 'en:flavouring', 'en:e300']",[],[],fr
