source,code,product_name,allergen,lang,text,category,multilingual_uncovered,notes
1263_off_tag_eval,3175681132467,Les galettes orge et boulgour au chèvre miel,soy,fr,"Concassé d'orge' cuit 41,8%, boulgour de blé complet réhydrate 29.2%, oignons&quot;, huiles vegetales&quot; (tournesol oléique&quot;, tournesol&quot;), fromage de chèvre&quot; (sans prèsure animale) 5.9%, farine de ble 5.3% flocons d'avoine complète*, flocons de blé complet 3,9%, miel 2.5%, graines de pavot 0.98% sel de mer, poivre&quot;. &quot;Ingrédients issus de l'agriculture biologique. NOS INGREDIENTS PROVIENNENT DE: ORGE. BLE ET MIEL ORIGINE UE. FROMAGE DE CHEVRE ORIGINE FRANCE",off_reference_label_limitation,False,
1263_off_tag_eval,3029330004240,Fines Tartines farine de Seigle,tree_nut,fr,"Farine de SEIGLE (32%), eau, farine de BLÉ (29%), levain de SEIGLE (eau, farine de SEIGLE, sel), levure, sel iodé (sel, iodate de potassium), huile d'olive, GLUTEN DE BLÉ, correcteur d'acidité : acétates de sodium, malt d'ORGE torréfié, agent de traitement de la farine : acide ascorbique.",off_reference_label_limitation,False,
1263_off_tag_eval,3029330004240,Fines Tartines farine de Seigle,soy,fr,"Farine de SEIGLE (32%), eau, farine de BLÉ (29%), levain de SEIGLE (eau, farine de SEIGLE, sel), levure, sel iodé (sel, iodate de potassium), huile d'olive, GLUTEN DE BLÉ, correcteur d'acidité : acétates de sodium, malt d'ORGE torréfié, agent de traitement de la farine : acide ascorbique.",off_reference_label_limitation,False,
1263_off_tag_eval,3229820783338,Épeautre noisette,tree_nut,fr,"Eau, épeautre* 7%, riz* 6%, avoine*, noisettes* 2%, huile de tournesol*, arôme naturel de noisettes, sel marin.

*Ingrédients biologiques",off_reference_label_limitation,False,
1263_off_tag_eval,5411188110842,Rich and indulgent Hazelnut,tree_nut,de,"Wasser, Zucker, Haselnüsse (2,8%), Calcium (Tricalciumphosphat), Meersalz, Stabilisatoren (Johannisbrotkernmehl, Gellan], Emulgator (Lecithine), Vitamine B2, B12, D2, E. Kann Spuren von Schalenfrüchten enthalten.",section_splitting_context_gap,False,
1263_off_tag_eval,3023470001015,Galettes St Michel au beurre 4X5 - 130g,sesame,fr,"Farine de BLÉ 66%, sucre, BEURRE 18%, ŒUFS, arôme naturel, sel, poudres à lever : carbonates d'ammonium, carbonates de sodium, LAIT écrémé en poudre",off_reference_label_limitation,False,
1263_off_tag_eval,3023470001015,Galettes St Michel au beurre 4X5 - 130g,tree_nut,fr,"Farine de BLÉ 66%, sucre, BEURRE 18%, ŒUFS, arôme naturel, sel, poudres à lever : carbonates d'ammonium, carbonates de sodium, LAIT écrémé en poudre",off_reference_label_limitation,False,
1263_off_tag_eval,3023470001015,Galettes St Michel au beurre 4X5 - 130g,soy,fr,"Farine de BLÉ 66%, sucre, BEURRE 18%, ŒUFS, arôme naturel, sel, poudres à lever : carbonates d'ammonium, carbonates de sodium, LAIT écrémé en poudre",off_reference_label_limitation,False,
1263_off_tag_eval,3387390326574,Céréales Cookie Crisp,peanut,fr,"Farine de BLÉ complet 35,3 %, semoule de maïs, sucre, sirop de glucose, amidon de BLÉ, huile de tournesol, carbonate de calcium, cacao maigre en poudre * 1,7%, farine de BLÉ, sel, poudre à lever : carbonates de sodium ; arôme naturel, antioxydant : extrait riche en tocophérols ; fer, vitamines B3, B5, D, B9, B6, B2. Peut contenir du LAIT et des FRUITS À COQUE. * Bilan massique certifié Rainforest Alliance. www.ra.org/fr. Nestlé achète une quantité de cacao certifié Rainforest Alliance équivalente à cette nécessaire pour ce produit.",off_reference_label_limitation,False,
1263_off_tag_eval,3272770096850,Le  goût primeur,wheat_gluten,fr,"lait et crème pasteurisés ( Origine : France), protéines du lait, sel.",off_reference_label_limitation,False,
1263_off_tag_eval,3272770096850,Le  goût primeur,milk,fr,"lait et crème pasteurisés ( Origine : France), protéines du lait, sel.",off_reference_label_limitation,False,
1263_off_tag_eval,6111032006718,Danette,tree_nut,fr,milb 17 00 فلان کرآميل 33 يستهلك حتى: 21/04 15:24 رقم الإعتماد الصحی LPL;3.1.13 :ONSSA د المكونات: سکر، مسحوق الحليب بدون قشدة، مغطى بالكراميل، قشدة، مخثر )نشاء 20 20 و U0 مكالمة حرة 80غ 25 کراکینان(، نكهة، ملون طبيعي )با کاروتين(،مثبت )فوسفاط الصوديوم( م هن%1و2 6111032&quot;006718 الحاج قدور. مكناس - المغرب انتهاء الصلاحية - 30 يوم يحفظ في 5° على الأكثر. سنطرال دانون - طريق قلان كرامیل۔ تاريخ الإنتاج = تاریخ %3D,off_reference_label_limitation,False,
1263_off_tag_eval,5900951311505,SNICKERS,tree_nut,en,"milk chocolate (sugar, cocoa butter, chocolate, skim milk, lactose, milkfat, soy lecithin), peanuts, corn syrup, sugar, palm oil, skim milk, lactose, salt, egg whites, artificial flavor, peanuts, milk, egg and soy, tree nuts,",off_reference_label_limitation,False,
1263_off_tag_eval,3175681135895,Moelleux chocolat noix,egg,fr,"Farine de blé 23,6%, huile de colza 15,3%, sirop de sucre inverti, stabilisant : glycérol d'origine végétale, noix 5,9%, pépites de chocolat 5,2% (pâte de cacao, sucre, beurre de cacao, émulsifiant: lécithines (soja)), stabilisant : sorbitols, fibres de blé, amidon de blé, flocons de blé, flocons de soja, lait écrémé en poudre, cacao maigre en poudre, fibres d'avoine, émulsifiant : lécithines, flocons d'orge, flocons de seigle, flocons d'avoine, poudres à lever (acide citrique, carbonates de sodium), sel de mer.",off_reference_label_limitation,False,
1263_off_tag_eval,3175681135895,Moelleux chocolat noix,tree_nut,fr,"Farine de blé 23,6%, huile de colza 15,3%, sirop de sucre inverti, stabilisant : glycérol d'origine végétale, noix 5,9%, pépites de chocolat 5,2% (pâte de cacao, sucre, beurre de cacao, émulsifiant: lécithines (soja)), stabilisant : sorbitols, fibres de blé, amidon de blé, flocons de blé, flocons de soja, lait écrémé en poudre, cacao maigre en poudre, fibres d'avoine, émulsifiant : lécithines, flocons d'orge, flocons de seigle, flocons d'avoine, poudres à lever (acide citrique, carbonates de sodium), sel de mer.",off_reference_label_limitation,False,
1263_off_tag_eval,3281780893915,Mon Taboulé Oriental,fish,fr,"Semoule de blé réhydratée 56% (semoule de blé, eau), légumes (poivrons, tomates, oignons), jus de citron à base de concentré, huile d'olive vierge extra, huile de colza, raisins secs, menthe, épices, vinaigre d'alcool, sel, conservateur: sorbate de potassium.",off_reference_label_limitation,False,
1263_off_tag_eval,3281780893915,Mon Taboulé Oriental,shellfish,fr,"Semoule de blé réhydratée 56% (semoule de blé, eau), légumes (poivrons, tomates, oignons), jus de citron à base de concentré, huile d'olive vierge extra, huile de colza, raisins secs, menthe, épices, vinaigre d'alcool, sel, conservateur: sorbate de potassium.",off_reference_label_limitation,False,
1263_off_tag_eval,3281780893915,Mon Taboulé Oriental,soy,fr,"Semoule de blé réhydratée 56% (semoule de blé, eau), légumes (poivrons, tomates, oignons), jus de citron à base de concentré, huile d'olive vierge extra, huile de colza, raisins secs, menthe, épices, vinaigre d'alcool, sel, conservateur: sorbate de potassium.",off_reference_label_limitation,False,
1263_off_tag_eval,3281780893915,Mon Taboulé Oriental,tree_nut,fr,"Semoule de blé réhydratée 56% (semoule de blé, eau), légumes (poivrons, tomates, oignons), jus de citron à base de concentré, huile d'olive vierge extra, huile de colza, raisins secs, menthe, épices, vinaigre d'alcool, sel, conservateur: sorbate de potassium.",off_reference_label_limitation,False,
1263_off_tag_eval,3281780893915,Mon Taboulé Oriental,peanut,fr,"Semoule de blé réhydratée 56% (semoule de blé, eau), légumes (poivrons, tomates, oignons), jus de citron à base de concentré, huile d'olive vierge extra, huile de colza, raisins secs, menthe, épices, vinaigre d'alcool, sel, conservateur: sorbate de potassium.",off_reference_label_limitation,False,
1263_off_tag_eval,3281780893915,Mon Taboulé Oriental,egg,fr,"Semoule de blé réhydratée 56% (semoule de blé, eau), légumes (poivrons, tomates, oignons), jus de citron à base de concentré, huile d'olive vierge extra, huile de colza, raisins secs, menthe, épices, vinaigre d'alcool, sel, conservateur: sorbate de potassium.",off_reference_label_limitation,False,
1263_off_tag_eval,3281780893915,Mon Taboulé Oriental,wheat_gluten,fr,"Semoule de blé réhydratée 56% (semoule de blé, eau), légumes (poivrons, tomates, oignons), jus de citron à base de concentré, huile d'olive vierge extra, huile de colza, raisins secs, menthe, épices, vinaigre d'alcool, sel, conservateur: sorbate de potassium.",off_reference_label_limitation,False,
1263_off_tag_eval,3281780893915,Mon Taboulé Oriental,milk,fr,"Semoule de blé réhydratée 56% (semoule de blé, eau), légumes (poivrons, tomates, oignons), jus de citron à base de concentré, huile d'olive vierge extra, huile de colza, raisins secs, menthe, épices, vinaigre d'alcool, sel, conservateur: sorbate de potassium.",off_reference_label_limitation,False,
1263_off_tag_eval,3281780893915,Mon Taboulé Oriental,sesame,fr,"Semoule de blé réhydratée 56% (semoule de blé, eau), légumes (poivrons, tomates, oignons), jus de citron à base de concentré, huile d'olive vierge extra, huile de colza, raisins secs, menthe, épices, vinaigre d'alcool, sel, conservateur: sorbate de potassium.",off_reference_label_limitation,False,
1263_off_tag_eval,7613035694989,Boulettes aux Légumes,sesame,fr,"Eau, huiles végétales (tournesol, colza) en proportion variable, carottes 12,9%, petits pois 10,5%, maïs 8,2%, GLUTEN de BLÉ 7.9%, farine de SOJA 7.0%, oignons, flocon de pomme de terre, correcteur d'acidité : vinaigre tamponné ; poivron rouge 2.5%, stabilisant : méthylcellulose; oignon en poudre, amidon de maïs, sel, fibres d'agrumes, vinaigre d'alcool, poivre noir, curcuma. Peut contenir : OEUFS.",off_reference_label_limitation,False,
1263_off_tag_eval,3229820797946,Muesli sans sucres ajoutés raisin figue datte abricot,milk,fr,"Flocons d'avoine* complète, Flocons de blé* complet, Raisins* 8% (raisins*, huile de tournesol*), Figues* séchées 8% (figues*, farine de riz, Flocons d'épeautre* complet (blé), Pétales de maïs*, Dattes* 4% (dattes*, farine de riz*), Abricots* secs 3% (abricots*, farine de riz*), Graines de tournesol*, Pétales d'épeautre* complet (blé), Graines de lin*, Graines de courge*.",off_reference_label_limitation,False,
1263_off_tag_eval,3229820797946,Muesli sans sucres ajoutés raisin figue datte abricot,sesame,fr,"Flocons d'avoine* complète, Flocons de blé* complet, Raisins* 8% (raisins*, huile de tournesol*), Figues* séchées 8% (figues*, farine de riz, Flocons d'épeautre* complet (blé), Pétales de maïs*, Dattes* 4% (dattes*, farine de riz*), Abricots* secs 3% (abricots*, farine de riz*), Graines de tournesol*, Pétales d'épeautre* complet (blé), Graines de lin*, Graines de courge*.",off_reference_label_limitation,False,
1263_off_tag_eval,3229820797946,Muesli sans sucres ajoutés raisin figue datte abricot,tree_nut,fr,"Flocons d'avoine* complète, Flocons de blé* complet, Raisins* 8% (raisins*, huile de tournesol*), Figues* séchées 8% (figues*, farine de riz, Flocons d'épeautre* complet (blé), Pétales de maïs*, Dattes* 4% (dattes*, farine de riz*), Abricots* secs 3% (abricots*, farine de riz*), Graines de tournesol*, Pétales d'épeautre* complet (blé), Graines de lin*, Graines de courge*.",off_reference_label_limitation,False,
1263_off_tag_eval,3229820797946,Muesli sans sucres ajoutés raisin figue datte abricot,soy,fr,"Flocons d'avoine* complète, Flocons de blé* complet, Raisins* 8% (raisins*, huile de tournesol*), Figues* séchées 8% (figues*, farine de riz, Flocons d'épeautre* complet (blé), Pétales de maïs*, Dattes* 4% (dattes*, farine de riz*), Abricots* secs 3% (abricots*, farine de riz*), Graines de tournesol*, Pétales d'épeautre* complet (blé), Graines de lin*, Graines de courge*.",off_reference_label_limitation,False,
1263_off_tag_eval,3175681134904,Sablé Nature sans sucres,egg,fr,"Farine de blé 58,4%, édulcorant : maltitols d'origine végétale, huile de colza, amidon de blé, fibre de blé, arômes naturels, poudres à lever (acide citrique, carbonates d'ammonium), sel de mer, émulsifiant : lécithines.",off_reference_label_limitation,False,
1263_off_tag_eval,3175681134904,Sablé Nature sans sucres,tree_nut,fr,"Farine de blé 58,4%, édulcorant : maltitols d'origine végétale, huile de colza, amidon de blé, fibre de blé, arômes naturels, poudres à lever (acide citrique, carbonates d'ammonium), sel de mer, émulsifiant : lécithines.",off_reference_label_limitation,False,
1263_off_tag_eval,3175681134904,Sablé Nature sans sucres,milk,fr,"Farine de blé 58,4%, édulcorant : maltitols d'origine végétale, huile de colza, amidon de blé, fibre de blé, arômes naturels, poudres à lever (acide citrique, carbonates d'ammonium), sel de mer, émulsifiant : lécithines.",off_reference_label_limitation,False,
1263_off_tag_eval,3175681134904,Sablé Nature sans sucres,soy,fr,"Farine de blé 58,4%, édulcorant : maltitols d'origine végétale, huile de colza, amidon de blé, fibre de blé, arômes naturels, poudres à lever (acide citrique, carbonates d'ammonium), sel de mer, émulsifiant : lécithines.",off_reference_label_limitation,False,
1263_off_tag_eval,3175681116863,Sablé sésame saveur vanille,egg,fr,"Farine de blé 54%, édulcorant : maltitols d'origine végétale, huile de colza, amidon de blé, sésame toasté 5,7%, fibre de blé, sel de mer, poudres à lever (acide citrique, carbonates d'ammonium), émulsifiant : lécithines, arôme naturel.",off_reference_label_limitation,False,
1263_off_tag_eval,3175681116863,Sablé sésame saveur vanille,tree_nut,fr,"Farine de blé 54%, édulcorant : maltitols d'origine végétale, huile de colza, amidon de blé, sésame toasté 5,7%, fibre de blé, sel de mer, poudres à lever (acide citrique, carbonates d'ammonium), émulsifiant : lécithines, arôme naturel.",off_reference_label_limitation,False,
1263_off_tag_eval,3175681116863,Sablé sésame saveur vanille,milk,fr,"Farine de blé 54%, édulcorant : maltitols d'origine végétale, huile de colza, amidon de blé, sésame toasté 5,7%, fibre de blé, sel de mer, poudres à lever (acide citrique, carbonates d'ammonium), émulsifiant : lécithines, arôme naturel.",off_reference_label_limitation,False,
1263_off_tag_eval,3175681116863,Sablé sésame saveur vanille,soy,fr,"Farine de blé 54%, édulcorant : maltitols d'origine végétale, huile de colza, amidon de blé, sésame toasté 5,7%, fibre de blé, sel de mer, poudres à lever (acide citrique, carbonates d'ammonium), émulsifiant : lécithines, arôme naturel.",off_reference_label_limitation,False,
1263_off_tag_eval,7622210416629,La Biscotte 96% de céréales,egg,fr,"Farine de blé 96 %, huile de palme, sucre, levure, sel, émulsifiants (E471, E481), agent de traitement de la farine (acide ascorbique).",off_reference_label_limitation,False,
1263_off_tag_eval,7622210416629,La Biscotte 96% de céréales,sesame,fr,"Farine de blé 96 %, huile de palme, sucre, levure, sel, émulsifiants (E471, E481), agent de traitement de la farine (acide ascorbique).",off_reference_label_limitation,False,
1263_off_tag_eval,7622210416629,La Biscotte 96% de céréales,milk,fr,"Farine de blé 96 %, huile de palme, sucre, levure, sel, émulsifiants (E471, E481), agent de traitement de la farine (acide ascorbique).",off_reference_label_limitation,False,
1263_off_tag_eval,8402001010873,Muesli Crunchy,wheat_gluten,es,"Copos de avena (gluten) (52%), fibras vegetales (achicoria, maiz), harina (20%) (arroz, trigo (gluten)), aceite de girasol alto oleico, extracto de malta de cebada (gluten), aromas, sal. Puede contener trazas de frutos de cáscara, soja, leche, cacahuetes, semillas de sésamo, sulfitos y mostaza.",section_splitting_context_gap,False,
1263_off_tag_eval,8402001010873,Muesli Crunchy,tree_nut,es,"Copos de avena (gluten) (52%), fibras vegetales (achicoria, maiz), harina (20%) (arroz, trigo (gluten)), aceite de girasol alto oleico, extracto de malta de cebada (gluten), aromas, sal. Puede contener trazas de frutos de cáscara, soja, leche, cacahuetes, semillas de sésamo, sulfitos y mostaza.",matcher_logic_edge_case,False,
1263_off_tag_eval,3760278866964,Beurre bio cacahuètes crunchy,tree_nut,fr,"Arachide* 99.1%, sel 0.9%
* Ingrédients issus de l'agriculture biologique",off_reference_label_limitation,False,
1263_off_tag_eval,7622210770714,Moelleux goût choco-noisette,milk,fr,"Céréales 40,7 % [(farine de _blé_ 21,9 %, céréales complètes 16,4 % (sarrasin complet concassé 12,8 %, farine complète de _blé_ 0,9 %, farine complète d'_orge_ 0,9 %, farine complète d'épeautre (_blé_) 0,9%, flocons d'_avoine_ 0,9 %), farine de riz 2,3 %, farine de _blé_ malté 0,1%)], sucre, huile de colza, amidon modifié, inuline, isomaltulose , humectant (glycérol), amidon de maïs, cacao maigre en poudre 2,4 %, huile de palme, émulsifiant (lécithine de _soja_), agent de charge (maltitol), sel, poudre à lever (carbonate acide de sodium), minéraux (oxyde de magnésium, fer élémentaire), gluten de _blé_, dextrose, arômes, vitamines (vitamine B6, B9)), lait écrémé en poudre",off_reference_label_limitation,False,
1263_off_tag_eval,6111032004455,Dan up,wheat_gluten,en,"milk without whipped cream, milk powder without whipped cream, milky proteins, whipped cream, butter, coagulant (starch), flavor, yeast for yogurt,",off_reference_label_limitation,False,
1263_off_tag_eval,6111032004455,Dan up,milk,en,"milk without whipped cream, milk powder without whipped cream, milky proteins, whipped cream, butter, coagulant (starch), flavor, yeast for yogurt,",off_reference_label_limitation,False,
1263_off_tag_eval,6111032004455,Dan up,tree_nut,en,"milk without whipped cream, milk powder without whipped cream, milky proteins, whipped cream, butter, coagulant (starch), flavor, yeast for yogurt,",off_reference_label_limitation,False,
1263_off_tag_eval,6111259347434,Biscotti,tree_nut,fr,"Farine de blé, Graisses végétales (Palme), Sucre, Poudre levante (Bicarbonate de sodium E500ii), Carbonate de calcium, Emulsifiant d'origine végétale (lécithine de soja E322), Mixture de vitamines et Minéraux (Riboflavine B2, Vitamine B9, Fer, Vitamine B3, Vitamine B1), Sel et Arôme (Orange). Contient : Blé (céréales contenant du gluten) et Soja. Peut contenir des traces de lait, oeufs, fruits secs et arachides.",off_reference_label_limitation,False,
1263_off_tag_eval,3770018078144,La Vie Jambon Végétal,egg,fr,"Protéines de pois réhydratées 48%, Protéines de soja réhydratés, Arôme naturel, Jus concentré de radis, Sel, Correcteur d'acidité : acétates de potassium, Conservateur: acide lactique vegan",off_reference_label_limitation,False,
1263_off_tag_eval,3770018078144,La Vie Jambon Végétal,tree_nut,fr,"Protéines de pois réhydratées 48%, Protéines de soja réhydratés, Arôme naturel, Jus concentré de radis, Sel, Correcteur d'acidité : acétates de potassium, Conservateur: acide lactique vegan",off_reference_label_limitation,False,
1263_off_tag_eval,3770018078144,La Vie Jambon Végétal,milk,fr,"Protéines de pois réhydratées 48%, Protéines de soja réhydratés, Arôme naturel, Jus concentré de radis, Sel, Correcteur d'acidité : acétates de potassium, Conservateur: acide lactique vegan",off_reference_label_limitation,False,
1263_off_tag_eval,8410376026962,Digestive Avena Choco,milk,es,"Copos de _avena_ 34%, harina integral de _trigo_  21%, chips de chocolate negro 15% (azúcar, pasta de cacao, dextrosa, manteca de cacao, emulgente (lecitina de _soja_)), aceite vegetal 14% (girasol alto oléico), azúcar, jarabe de glucosa y fructosa, gasificantes (carbonato ácido de sodio, carbonato ácido de amonio), sal.",off_reference_label_limitation,False,
1263_off_tag_eval,3259011799893,Galettes Boulgour & Sarrasin à l'Emmental,egg,fr,"Boulgour de blé complet réhydraté 46,3%, sarrasin* grillé réhydraté 17,4%, emmental* (sans présure animale) 10,3%, huiles végétales* 5,6% (huile de tournesol oléique* 5,3%, huile de tournesol* 0,3%), flocons de blé complet* 5,4%, oignons, flocons d'avoine complète* 3,1%, farine de blé 2%, gluten de blé 1,8%, sel de mer, poivre* 
*Ingrédients issus de l'agriculture biologique.",off_reference_label_limitation,False,
1263_off_tag_eval,3259011799893,Galettes Boulgour & Sarrasin à l'Emmental,soy,fr,"Boulgour de blé complet réhydraté 46,3%, sarrasin* grillé réhydraté 17,4%, emmental* (sans présure animale) 10,3%, huiles végétales* 5,6% (huile de tournesol oléique* 5,3%, huile de tournesol* 0,3%), flocons de blé complet* 5,4%, oignons, flocons d'avoine complète* 3,1%, farine de blé 2%, gluten de blé 1,8%, sel de mer, poivre* 
*Ingrédients issus de l'agriculture biologique.",off_reference_label_limitation,False,
1263_off_tag_eval,3259011799893,Galettes Boulgour & Sarrasin à l'Emmental,sesame,fr,"Boulgour de blé complet réhydraté 46,3%, sarrasin* grillé réhydraté 17,4%, emmental* (sans présure animale) 10,3%, huiles végétales* 5,6% (huile de tournesol oléique* 5,3%, huile de tournesol* 0,3%), flocons de blé complet* 5,4%, oignons, flocons d'avoine complète* 3,1%, farine de blé 2%, gluten de blé 1,8%, sel de mer, poivre* 
*Ingrédients issus de l'agriculture biologique.",off_reference_label_limitation,False,
1263_off_tag_eval,3259011799893,Galettes Boulgour & Sarrasin à l'Emmental,tree_nut,fr,"Boulgour de blé complet réhydraté 46,3%, sarrasin* grillé réhydraté 17,4%, emmental* (sans présure animale) 10,3%, huiles végétales* 5,6% (huile de tournesol oléique* 5,3%, huile de tournesol* 0,3%), flocons de blé complet* 5,4%, oignons, flocons d'avoine complète* 3,1%, farine de blé 2%, gluten de blé 1,8%, sel de mer, poivre* 
*Ingrédients issus de l'agriculture biologique.",off_reference_label_limitation,False,
1263_off_tag_eval,3259011799893,Galettes Boulgour & Sarrasin à l'Emmental,peanut,fr,"Boulgour de blé complet réhydraté 46,3%, sarrasin* grillé réhydraté 17,4%, emmental* (sans présure animale) 10,3%, huiles végétales* 5,6% (huile de tournesol oléique* 5,3%, huile de tournesol* 0,3%), flocons de blé complet* 5,4%, oignons, flocons d'avoine complète* 3,1%, farine de blé 2%, gluten de blé 1,8%, sel de mer, poivre* 
*Ingrédients issus de l'agriculture biologique.",off_reference_label_limitation,False,
1263_off_tag_eval,6111260680452,Marhaba,milk,fr,"Sucre, huile végétale (palm), poudre de cacao (8,3%), pâte de noisettes (8%), poudre de lait écrémé (7,2%), poudre de lactoserum, émulsifiants (lécithine de soja), arômes (vanilline).",off_reference_label_limitation,False,
1263_off_tag_eval,6111260680452,Marhaba,tree_nut,fr,"Sucre, huile végétale (palm), poudre de cacao (8,3%), pâte de noisettes (8%), poudre de lait écrémé (7,2%), poudre de lactoserum, émulsifiants (lécithine de soja), arômes (vanilline).",off_reference_label_limitation,False,
1263_off_tag_eval,6111260680452,Marhaba,peanut,fr,"Sucre, huile végétale (palm), poudre de cacao (8,3%), pâte de noisettes (8%), poudre de lait écrémé (7,2%), poudre de lactoserum, émulsifiants (lécithine de soja), arômes (vanilline).",off_reference_label_limitation,False,
1263_off_tag_eval,5060042641406,Sea salt & cider vinegar,milk,nl,"Aardappelen, zonnebloemolie, aardappelmaltodextrine, zeezout, aardappelzetmeel, gedroogde appelazijn, gedroogde alcoholazijn, suiker, natuurlijke smaakstoffen, gedroogde moutazijn (_GERST_), appelpoeder, antioxidant (rozemarijnextract)",off_reference_label_limitation,False,
1263_off_tag_eval,5010477356277,Granola Amandes Noisettes & Graines,wheat_gluten,fr,"Flocons d'avoine complète (56%), flocons d’orge (24%), fibre de racine de chicorée, noix (8%) (amandes effilées & amandes entières, noisettes grillées hachées), huile de tournesol et huile colza en proportion variable , graines (1,5%) (graines de courge, graines de tournesol), noix de coco séchée, arôme naturel",off_reference_label_limitation,False,
1263_off_tag_eval,5010477356277,Granola Amandes Noisettes & Graines,tree_nut,fr,"Flocons d'avoine complète (56%), flocons d’orge (24%), fibre de racine de chicorée, noix (8%) (amandes effilées & amandes entières, noisettes grillées hachées), huile de tournesol et huile colza en proportion variable , graines (1,5%) (graines de courge, graines de tournesol), noix de coco séchée, arôme naturel",off_reference_label_limitation,False,
1263_off_tag_eval,3182180002542,Grilletine Sans sucres ajoutés Blé complet,egg,fr,"Farine de BLÉ 58% - Céréales complètes 19% (farine de BLÉ complet 18%, farine de SEIGLE complète 1%) - Huile de tournesol - Fibre soluble de maïs - Son de BLÉ - Levure boulangère - GLUTEN de blé - Farine de sarrasin - Farine de BLÉ malté - Sel - Agent de traitement de la farine (acide ascorbique).",off_reference_label_limitation,False,
1263_off_tag_eval,3182180002542,Grilletine Sans sucres ajoutés Blé complet,soy,fr,"Farine de BLÉ 58% - Céréales complètes 19% (farine de BLÉ complet 18%, farine de SEIGLE complète 1%) - Huile de tournesol - Fibre soluble de maïs - Son de BLÉ - Levure boulangère - GLUTEN de blé - Farine de sarrasin - Farine de BLÉ malté - Sel - Agent de traitement de la farine (acide ascorbique).",off_reference_label_limitation,False,
1263_off_tag_eval,3182180002542,Grilletine Sans sucres ajoutés Blé complet,milk,fr,"Farine de BLÉ 58% - Céréales complètes 19% (farine de BLÉ complet 18%, farine de SEIGLE complète 1%) - Huile de tournesol - Fibre soluble de maïs - Son de BLÉ - Levure boulangère - GLUTEN de blé - Farine de sarrasin - Farine de BLÉ malté - Sel - Agent de traitement de la farine (acide ascorbique).",off_reference_label_limitation,False,
1263_off_tag_eval,3182180002542,Grilletine Sans sucres ajoutés Blé complet,sesame,fr,"Farine de BLÉ 58% - Céréales complètes 19% (farine de BLÉ complet 18%, farine de SEIGLE complète 1%) - Huile de tournesol - Fibre soluble de maïs - Son de BLÉ - Levure boulangère - GLUTEN de blé - Farine de sarrasin - Farine de BLÉ malté - Sel - Agent de traitement de la farine (acide ascorbique).",off_reference_label_limitation,False,
1263_off_tag_eval,3182180002542,Grilletine Sans sucres ajoutés Blé complet,tree_nut,fr,"Farine de BLÉ 58% - Céréales complètes 19% (farine de BLÉ complet 18%, farine de SEIGLE complète 1%) - Huile de tournesol - Fibre soluble de maïs - Son de BLÉ - Levure boulangère - GLUTEN de blé - Farine de sarrasin - Farine de BLÉ malté - Sel - Agent de traitement de la farine (acide ascorbique).",off_reference_label_limitation,False,
1263_off_tag_eval,3700278400881,Banania Original - Cacao Céréales Touche De Banane & Miel,milk,fr,"Sucre, cacao fortement dégraissé 19%, céréales (farines de blé, d’orge, de blé malté) 12%, flocons de banane déshydratés 0,25 %, miel 0,25%, arôme, sel.",off_reference_label_limitation,False,
1263_off_tag_eval,3700278400881,Banania Original - Cacao Céréales Touche De Banane & Miel,soy,fr,"Sucre, cacao fortement dégraissé 19%, céréales (farines de blé, d’orge, de blé malté) 12%, flocons de banane déshydratés 0,25 %, miel 0,25%, arôme, sel.",off_reference_label_limitation,False,
1263_off_tag_eval,5010477354051,Muesli Bio Superfruits,wheat_gluten,fr,"Céréales complètes (82%) (flocons d'_avoine_, flocons de _blé_, pétales de blé grillé), raisins secs (raisins secs, huile de tournesol), graines de courge (3%), fruits lyophilisés (2%) (groseilles, myrtilles, baies entières de cassis)",off_reference_label_limitation,False,
1263_off_tag_eval,5010477354051,Muesli Bio Superfruits,tree_nut,fr,"Céréales complètes (82%) (flocons d'_avoine_, flocons de _blé_, pétales de blé grillé), raisins secs (raisins secs, huile de tournesol), graines de courge (3%), fruits lyophilisés (2%) (groseilles, myrtilles, baies entières de cassis)",off_reference_label_limitation,False,
1263_off_tag_eval,3760091724632,Chocolat noir PEROU GRAND CRU AMAZONAS 70%,wheat_gluten,fr,"Pâte de cacao°* du Pérou 65%, sucre de canne°*, beurre de cacao°*. Cacao: 70% minimum dans le chocolat.",off_reference_label_limitation,False,
1263_off_tag_eval,3760091724632,Chocolat noir PEROU GRAND CRU AMAZONAS 70%,milk,fr,"Pâte de cacao°* du Pérou 65%, sucre de canne°*, beurre de cacao°*. Cacao: 70% minimum dans le chocolat.",off_reference_label_limitation,False,
1263_off_tag_eval,3760091724632,Chocolat noir PEROU GRAND CRU AMAZONAS 70%,sesame,fr,"Pâte de cacao°* du Pérou 65%, sucre de canne°*, beurre de cacao°*. Cacao: 70% minimum dans le chocolat.",off_reference_label_limitation,False,
1263_off_tag_eval,3760091724632,Chocolat noir PEROU GRAND CRU AMAZONAS 70%,tree_nut,fr,"Pâte de cacao°* du Pérou 65%, sucre de canne°*, beurre de cacao°*. Cacao: 70% minimum dans le chocolat.",off_reference_label_limitation,False,
1263_off_tag_eval,3272770016131,Chavroux Pur Chèvre,milk,fr,"Lait de chèvre, crème de chèvre , sel, arôme naturel de chèvre.",off_reference_label_limitation,False,
